Logging to logs-clustering\active_learning_20250628_034925
C:\Users\Gabriel\AppData\Roaming\Python\Python313\site-packages\stable_baselines3\common\on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Encontradas 93638 imagens no pool
Using cuda device
---------------------------------
| custom/            |          |
|    ep_len_mean          | 942          |
|    ep_rew_mean          | 7.31e+03     |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 37           |
|    time_elapsed         | 6451         |
|    total_timesteps      | 75776        |
| train/                  |              |
|    approx_kl            | 9.551513e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0933      |
|    explained_variance   | 0.996        |
|    learning_rate        | 0.0001       |
|    loss                 | 1.46         |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.000526    |
|    value_loss           | 2.62         |
------------------------------------------
------------------------------------------
| custom/                 |              |
|    images_selected      | 469          |
|    mean_confidence      | 31.9         |
|    mean_entropy         | 40.2         |
| rollout/                |              |
|    ep_len_mean          | 450          |
|    ep_rew_mean          | 7.46e+03     |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 38           |
|    time_elapsed         | 6582         |
|    total_timesteps      | 77824        |
| train/                  |              |
|    approx_kl            | 0.0020176473 |
|    clip_fraction        | 0.0295       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.158       |
|    explained_variance   | 0.991        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.314        |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00212     |
|    value_loss           | 0.992        |
------------------------------------------
------------------------------------------
| custom/                 |              |
|    images_selected      | 935          |
|    mean_confidence      | 15.6         |
|    mean_entropy         | 19.6         |
| rollout/                |              |
|    ep_len_mean          | 923          |
|    ep_rew_mean          | 7.53e+03     |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 39           |
|    time_elapsed         | 6713         |
|    total_timesteps      | 79872        |
| train/                  |              |
|    approx_kl            | 5.993905e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0658      |
|    explained_variance   | 0.995        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.629        |
|    n_updates            | 380          |
|    policy_gradient_loss | -8.62e-06    |
|    value_loss           | 2.51         |
------------------------------------------
Eval num_timesteps=80000, episode_reward=297.24 +/- 2.31
Episode length: 945.00 +/- 0.00
----------------------------------------
| custom/                 |            |
|    images_selected      | 14         |
|    mean_confidence      | 1.09e+03   |
|    mean_entropy         | 1.38e+03   |
| eval/                   |            |
|    mean_ep_length       | 945        |
|    mean_reward          | 297        |
| time/                   |            |
|    total_timesteps      | 80000      |
| train/                  |            |
|    approx_kl            | 0.05041402 |
|    clip_fraction        | 0.0804     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.104     |
|    explained_variance   | 0.993      |
|    learning_rate        | 0.0001     |
|    loss                 | 1.03       |
|    n_updates            | 390        |
|    policy_gradient_loss | -0.0093    |
|    value_loss           | 0.919      |
----------------------------------------
New best mean reward!
---------------------------------
| custom/            |          |
|    images_selected | 480      |
|    mean_confidence | 34.8     |
|    mean_entropy    | 43.8     |
| rollout/           |          |
|    ep_len_mean     | 468      |
|    ep_rew_mean     | 8.36e+03 |
| time/              |          |
|    fps             | 11       |
|    iterations      | 40       |
|    time_elapsed    | 7317     |
|    total_timesteps | 81920    |
---------------------------------
-------------------------------------------
| custom/                 |               |
|    images_selected      | 34            |
|    mean_confidence      | 500           |
|    mean_entropy         | 630           |
| rollout/                |               |
|    ep_len_mean          | 17.2          |
|    ep_rew_mean          | 8.51e+03      |
| time/                   |               |
|    fps                  | 11            |
|    iterations           | 41            |
|    time_elapsed         | 7448          |
|    total_timesteps      | 83968         |
| train/                  |               |
|    approx_kl            | 6.8896334e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0207       |
|    explained_variance   | 0.988         |
|    learning_rate        | 0.0001        |
|    loss                 | 1.87          |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.000212     |
|    value_loss           | 3.57          |
-------------------------------------------
-----------------------------------------
| custom/                 |             |
|    images_selected      | 546         |
|    mean_confidence      | 31.7        |
|    mean_entropy         | 40          |
| rollout/                |             |
|    ep_len_mean          | 529         |
|    ep_rew_mean          | 8.67e+03    |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 42          |
|    time_elapsed         | 7580        |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.006698304 |
|    clip_fraction        | 0.00918     |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0698     |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0001      |
|    loss                 | 0.156       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.000602   |
|    value_loss           | 1.02        |
-----------------------------------------
---------------------------------------
| custom/                 |           |
|    images_selected      | 94        |
|    mean_confidence      | 187       |
|    mean_entropy         | 236       |
| rollout/                |           |
|    ep_len_mean          | 79.2      |
|    ep_rew_mean          | 8.83e+03  |
| time/                   |           |
|    fps                  | 11        |
|    iterations           | 43        |
|    time_elapsed         | 7710      |
|    total_timesteps      | 88064     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.86e-13 |
|    explained_variance   | 0.885     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.187     |
|    n_updates            | 420       |
|    policy_gradient_loss | 3.49e-11  |
|    value_loss           | 2.5       |
---------------------------------------
-----------------------------------------
| custom/                 |             |
|    images_selected      | 606         |
|    mean_confidence      | 29.6        |
|    mean_entropy         | 37.3        |
| rollout/                |             |
|    ep_len_mean          | 591         |
|    ep_rew_mean          | 8.99e+03    |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 44          |
|    time_elapsed         | 7841        |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.000532735 |
|    clip_fraction        | 0.0101      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0509     |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0001      |
|    loss                 | 1.2         |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.000286   |
|    value_loss           | 1.48        |
-----------------------------------------
---------------------------------------
| custom/                 |           |
|    images_selected      | 166       |
|    mean_confidence      | 110       |
|    mean_entropy         | 138       |
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | 9.14e+03  |
| time/                   |           |
|    fps                  | 11        |
|    iterations           | 45        |
|    time_elapsed         | 7971      |
|    total_timesteps      | 92160     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.42e-13 |
|    explained_variance   | 0.868     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.104     |
|    n_updates            | 440       |
|    policy_gradient_loss | 2.52e-10  |
|    value_loss           | 2.35      |
---------------------------------------
------------------------------------------
| custom/                 |              |
|    images_selected      | 678          |
|    mean_confidence      | 27.3         |
|    mean_entropy         | 34.5         |
| rollout/                |              |
|    ep_len_mean          | 662          |
|    ep_rew_mean          | 9.31e+03     |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 46           |
|    time_elapsed         | 8102         |
|    total_timesteps      | 94208        |
| train/                  |              |
|    approx_kl            | 3.916619e-06 |
|    clip_fraction        | 0.00244      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.05        |
|    explained_variance   | 0.993        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.764        |
|    n_updates            | 450          |
|    policy_gradient_loss | 0.00066      |
|    value_loss           | 2.09         |
------------------------------------------
---------------------------------------
| custom/                 |           |
|    images_selected      | 230       |
|    mean_confidence      | 81.9      |
|    mean_entropy         | 103       |
| rollout/                |           |
|    ep_len_mean          | 217       |
|    ep_rew_mean          | 9.46e+03  |
| time/                   |           |
|    fps                  | 11        |
|    iterations           | 47        |
|    time_elapsed         | 8232      |
|    total_timesteps      | 96256     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -5.39e-11 |
|    explained_variance   | 0.899     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.571     |
|    n_updates            | 460       |
|    policy_gradient_loss | -9.31e-10 |
|    value_loss           | 1.92      |
---------------------------------------
--------------------------------------------
| custom/                 |                |
|    images_selected      | 742            |
|    mean_confidence      | 25.8           |
|    mean_entropy         | 32.5           |
| rollout/                |                |
|    ep_len_mean          | 729            |
|    ep_rew_mean          | 9.62e+03       |
| time/                   |                |
|    fps                  | 11             |
|    iterations           | 48             |
|    time_elapsed         | 8362           |
|    total_timesteps      | 98304          |
| train/                  |                |
|    approx_kl            | 0.000101336394 |
|    clip_fraction        | 0.00112        |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.0485        |
|    explained_variance   | 0.994          |
|    learning_rate        | 0.0001         |
|    loss                 | 2.24           |
|    n_updates            | 470            |
|    policy_gradient_loss | 3.76e-05       |
|    value_loss           | 1.95           |
--------------------------------------------
Eval num_timesteps=100000, episode_reward=293.85 +/- 5.35
Episode length: 945.00 +/- 0.00
---------------------------------------
| custom/                 |           |
|    images_selected      | 208       |
|    mean_confidence      | 93.3      |
|    mean_entropy         | 117       |
| eval/                   |           |
|    mean_ep_length       | 945       |
|    mean_reward          | 294       |
| time/                   |           |
|    total_timesteps      | 100000    |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.04e-09 |
|    explained_variance   | 0.944     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.141     |
|    n_updates            | 480       |
|    policy_gradient_loss | -1.14e-09 |
|    value_loss           | 1.3       |
---------------------------------------
---------------------------------
| custom/            |          |
|    images_selected | 88       |
|    mean_confidence | 234      |
|    mean_entropy    | 294      |
| rollout/           |          |
|    ep_len_mean     | 76       |
|    ep_rew_mean     | 1.04e+04 |
| time/              |          |
|    fps             | 11       |
|    iterations      | 49       |
|    time_elapsed    | 8952     |
|    total_timesteps | 100352   |
---------------------------------
 100% ------------------------ 100,352/100,352  [ 2:29:12 < 0:00:00 , 16 it/s ]
Agente treinado e salvo em: logs-clustering\active_learning_20250628_034925
Tempo de treinamento: 149.28 minutos
